pnode_id,pnode_name,pnode_subtype,pnode_voltage,sub_id,sub_name,sub_city,sub_state,sub_max_volt,sub_lat,sub_lng,match_score
1341412743,BRUNSWICK CC,AGGREGATE,,143944,BRUNSWICK,NORTH BRUNSWICK,NJ,230,40.446150285000044,-74.46143066599996,85.71428571428572
1341412743,BRUNSWICK CC,AGGREGATE,,148053,BRUNSWICK,BRODNAX,VA,115,36.741400817000056,-77.92115070899996,85.71428571428572
1341412743,BRUNSWICK CC,AGGREGATE,,153971,BRUNSWICK,BRUNSWICK,OH,-999999,41.23722570100006,-81.85993426099998,85.71428571428572
1341412743,BRUNSWICK CC,AGGREGATE,,143944,BRUNSWICK,NORTH BRUNSWICK,NJ,230,40.446150285000044,-74.46143066599996,85.71428571428572
1341412743,BRUNSWICK CC,AGGREGATE,,148053,BRUNSWICK,BRODNAX,VA,115,36.741400817000056,-77.92115070899996,85.71428571428572
1341412743,BRUNSWICK CC,AGGREGATE,,153971,BRUNSWICK,BRUNSWICK,OH,-999999,41.23722570100006,-81.85993426099998,85.71428571428572
1355385437,COVERT 1 CC,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,70.58823529411764
1355385437,COVERT 1 CC,AGGREGATE,,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,70.58823529411764
1355385437,COVERT 1 CC,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,70.58823529411764
1355385437,COVERT 1 CC,AGGREGATE,,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,70.58823529411764
1355387540,COVERT 2 CC,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,70.58823529411764
1355387540,COVERT 2 CC,AGGREGATE,,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,70.58823529411764
1355387540,COVERT 2 CC,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,70.58823529411764
1355387540,COVERT 2 CC,AGGREGATE,,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,70.58823529411764
1355387992,COVERT 3 CC,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,70.58823529411764
1355387992,COVERT 3 CC,AGGREGATE,,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,70.58823529411764
1355387992,COVERT 3 CC,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,70.58823529411764
1355387992,COVERT 3 CC,AGGREGATE,,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,70.58823529411764
1356178171,BRAMBLET,EHV,500 KV,146342,BRAMBLETON,ALDIE,VA,500,38.96355792600008,-77.54904210399997,88.88888888888889
1356178173,BRNGSVIL,EHV,500 KV,163632,BARNESVILLE,BARNESVILLE,OH,138,39.98483894000003,-81.17848322099996,73.6842105263158
1356178173,BRNGSVIL,EHV,500 KV,146244,BURTONSVILLE,LAUREL,MD,230,39.089945939000074,-76.90595623899998,70.0
1356178173,BRNGSVIL,EHV,500 KV,147542,BARTONSVILLE,WINCHESTER,VA,-999999,39.13023799700005,-78.19515273499997,70.0
1356178175,BRUNSSWY,EHV,500 KV,143944,BRUNSWICK,NORTH BRUNSWICK,NJ,230,40.446150285000044,-74.46143066599996,70.58823529411764
1356178175,BRUNSSWY,EHV,500 KV,148053,BRUNSWICK,BRODNAX,VA,115,36.741400817000056,-77.92115070899996,70.58823529411764
1356178175,BRUNSSWY,EHV,500 KV,153971,BRUNSWICK,BRUNSWICK,OH,-999999,41.23722570100006,-81.85993426099998,70.58823529411764
1356178177,CENTERPT,EHV,500 KV,146595,CENTER,BALTIMORE,MD,115,39.31395586900004,-76.62111249899993,85.71428571428572
1356178177,CENTERPT,EHV,500 KV,144021,CENTERPOINT,WORCESTER TWP,PA,500,40.212843416000055,-75.34781563899998,84.21052631578947
1356178177,CENTERPT,EHV,500 KV,153989,IX CENTER,BROOKPARK,OH,138,41.396185295000066,-81.85574806099999,70.58823529411764
1356178179,LACKAWAN,EHV,500 KV,146505,LACKAWANNA,BLAKELY,PA,500,41.49711797000003,-75.60922526699994,88.88888888888889
1356178181,MOSBY,EHV,500 KV,146377,MOSBY,ALDIE,VA,500,38.89496859700006,-77.56820306399999,100.0
1356178185,ROSELAND,EHV,500 KV,140981,ROSELAND,ROSELAND,NJ,500,40.820046269000045,-74.33077170299998,100.0
1356178185,ROSELAND,EHV,500 KV,153968,MORELAND,WOOSTER,OH,-999999,40.71072287100003,-81.89212059799996,75.0
1356178189,SUFFOLK,EHV,500 KV,147036,SUFFOLK,SUFFOLK,VA,500,36.71032210000004,-76.58046886899996,100.0
1356178191,VASSELL,EHV,500 KV,121313,RUSSELL,FLATWOODS,KY,138,38.50334300000003,-82.71566599999994,71.42857142857143
1356178193,ELROYPL,EHV,500 KV,144020,ELROY,HATFIELD TWP,PA,500,40.27833900100006,-75.32625676299995,83.33333333333334
1356178203,SORENSON,EHV,765 KV,151156,SORENSON,ROANOKE,IN,765,40.98344822100006,-85.34175594999994,100.0
1356178203,SORENSON,EHV,765 KV,146778,RESTON,RESTON,VA,230,38.952913591000026,-77.34561860999997,71.42857142857143
1356178207,WMORELND,EHV,,153968,MORELAND,WOOSTER,OH,-999999,40.71072287100003,-81.89212059799996,87.5
1356178207,WMORELND,EHV,500 KV,153968,MORELAND,WOOSTER,OH,-999999,40.71072287100003,-81.89212059799996,87.5
1356178207,WMORELND,EHV,,144028,WESTMORELAND,PHILADELPHIA,PA,230,40.006541766000055,-75.17342241699998,80.0
1356178207,WMORELND,EHV,,146170,WESTMORELAND,COLONIAL BEACH,VA,230,38.18440516700008,-76.99863379899995,80.0
1356178207,WMORELND,EHV,500 KV,144028,WESTMORELAND,PHILADELPHIA,PA,230,40.006541766000055,-75.17342241699998,80.0
1356178207,WMORELND,EHV,500 KV,146170,WESTMORELAND,COLONIAL BEACH,VA,230,38.18440516700008,-76.99863379899995,80.0
1374942745,SUMMIT FARMS SOLAR,AGGREGATE,,157233,SUMMIT FARMS SOLAR,MOYOCK,NC,230,36.47591703200004,-76.13701721999996,100.0
1379245240,GRNSVIL,EHV,,147525,GORDONSVILLE,GORDONSVILLE,VA,230,38.12654775300007,-78.22154913499998,73.6842105263158
1379245240,GRNSVIL,EHV,500 KV,147525,GORDONSVILLE,GORDONSVILLE,VA,230,38.12654775300007,-78.22154913499998,73.6842105263158
1379245240,GRNSVIL,EHV,,173484,GREENVILLE,JERSEY CITY,NJ,-999999,40.687614290000056,-74.09864356199995,70.58823529411764
1379245240,GRNSVIL,EHV,500 KV,173484,GREENVILLE,JERSEY CITY,NJ,-999999,40.687614290000056,-74.09864356199995,70.58823529411764
1379245548,FREEDOM2,EHV,,151734,FREEDOM,MANTUA,OH,-999999,41.26946819300008,-81.14408713099994,93.33333333333333
1379245548,FREEDOM2,EHV,500 KV,151734,FREEDOM,MANTUA,OH,-999999,41.26946819300008,-81.14408713099994,93.33333333333333
1379245548,FREEDOM2,EHV,,143974,NEW FREEDOM,WAYNE,NJ,500,39.74100042400005,-74.96275584999995,73.6842105263158
1379245548,FREEDOM2,EHV,500 KV,143974,NEW FREEDOM,WAYNE,NJ,500,39.74100042400005,-74.96275584999995,73.6842105263158
1379659518,PANTHER CREEK,AGGREGATE,,146462,PINE CREEK,PITTSBURGH,PA,138,40.55680641600003,-79.89839419699996,78.26086956521739
1379659518,PANTHER CREEK,AGGREGATE,,121527,HENRY CREEK,ELKHORN CITY,KY,46,37.31009583300005,-82.47830592199995,75.0
1379659518,PANTHER CREEK,AGGREGATE,,146591,OTTER CREEK,BROGUE,PA,230,39.86442866300007,-76.45382947899998,75.0
1380624356,DESERT WF,AGGREGATE,,163638,DESERT ROAD,BOWERSTON,OH,-999999,40.41785762000006,-81.12900888799999,70.0
1386523091,YORKTOWN,AGGREGATE,,147940,YORKTOWN,YORKTOWN,VA,230,37.21316328900008,-76.46103490899998,100.0
1386523091,YORKTOWN,AGGREGATE,,121528,DORTON,JENKINS,KY,138,37.23927900000007,-82.56943099999995,71.42857142857143
1386523091,YORKTOWN,AGGREGATE,,144037,MORTON,SPRINGFIELD TWP,PA,230,39.90713965400005,-75.33682202799997,71.42857142857143
1390166834,FOUR RIVERS 50 CC,AGGREGATE,,147878,FOUR RIVERS,ASHLAND,VA,230,37.821787878000066,-77.44353516599995,78.57142857142857
1390166834,FOUR RIVERS 50 CC,AGGREGATE,,147878,FOUR RIVERS,ASHLAND,VA,230,37.821787878000066,-77.44353516599995,78.57142857142857
1390166838,FOUR RIVERS 60 CC,AGGREGATE,,147878,FOUR RIVERS,ASHLAND,VA,230,37.821787878000066,-77.44353516599995,78.57142857142857
1390166838,FOUR RIVERS 60 CC,AGGREGATE,,147878,FOUR RIVERS,ASHLAND,VA,230,37.821787878000066,-77.44353516599995,78.57142857142857
1666738891,VINCO,EHV,500 KV,121474,VICCO,SASSAFRAS,KY,138,37.228045000000066,-83.04526699999997,80.0
1666738891,VINCO,EHV,500 KV,146410,VINTON,VINTON,VA,138,37.268299246000026,-79.86295505499999,72.72727272727273
1666739203,HUMMEL,EHV,500 KV,147516,HUMMELSTOWN,HUMMELSTOWN,PA,230,40.25948497500008,-76.72375630899995,70.58823529411764
1721214780,FREMONTE FT3,AGGREGATE,,113964,FREEMONT,CLINTWOOD,VA,138,37.12982109600006,-82.39644840899996,70.0
1893549566,WALNUT RIDGE,AGGREGATE,,148654,SAND RIDGE,LANSING,IL,-999999,41.58798055700004,-87.55459924199994,72.72727272727273
1893549566,WALNUT RIDGE,AGGREGATE,,146408,RIDGEWAY,RIDGEWAY,VA,138,36.58641858800007,-79.83865419599994,70.0
1893549568,HENRICO,AGGREGATE,,146247,JERICHO,BOWIE,MD,230,39.015643133000026,-76.76936829199997,71.42857142857143
1893549569,CHARLES CITY,AGGREGATE,,147881,CHARLES CITY ROAD,HENRICO,VA,230,37.51559167700003,-77.36597471499994,82.75862068965517
1893549569,CHARLES CITY,AGGREGATE,,147977,CHASE CITY,CHASE CITY,VA,115,36.80905980000006,-78.46555154699996,81.81818181818181
1896884556,KYGER CREEK 1,AGGREGATE,,141125,OYSTER CREEK,KENILWORTH,NJ,230,39.81372155300005,-74.20917904599997,72.0
1896884557,KYGER CREEK 2,AGGREGATE,,141125,OYSTER CREEK,KENILWORTH,NJ,230,39.81372155300005,-74.20917904599997,72.0
1896884558,KYGER CREEK 3,AGGREGATE,,141125,OYSTER CREEK,KENILWORTH,NJ,230,39.81372155300005,-74.20917904599997,72.0
1896884559,KYGER CREEK 4,AGGREGATE,,141125,OYSTER CREEK,KENILWORTH,NJ,230,39.81372155300005,-74.20917904599997,72.0
1896884560,KYGER CREEK 5,AGGREGATE,,141125,OYSTER CREEK,KENILWORTH,NJ,230,39.81372155300005,-74.20917904599997,72.0
2156108882,FLINTRUN,EHV,,143949,LINTON,NEWTOWN,PA,230,40.242925901000035,-74.92550151899997,71.42857142857143
2156108882,FLINTRUN,EHV,,143949,LINTON,NEWTOWN,PA,230,40.242925901000035,-74.92550151899997,71.42857142857143
2156108903,SPRUANCE G1G2,AGGREGATE,,147841,SPRUANCE NUG,RICHMOND,VA,230,37.45453351400005,-77.42938599699994,80.0
2156109263,SPRUANCE G3G4,AGGREGATE,,147841,SPRUANCE NUG,RICHMOND,VA,230,37.45453351400005,-77.42938599699994,80.0
2156109503,GREENECC,EHV,,124541,GREENE,GREENE TWP,PA,138,39.997638348000066,-77.61579338799999,85.71428571428572
2156109503,GREENECC,EHV,,153901,GREENE,XENIA,OH,345,39.70854121000008,-84.00153270299995,85.71428571428572
2156109503,GREENECC,EHV,,124541,GREENE,GREENE TWP,PA,138,39.997638348000066,-77.61579338799999,85.71428571428572
2156109503,GREENECC,EHV,,153901,GREENE,XENIA,OH,345,39.70854121000008,-84.00153270299995,85.71428571428572
2156109503,GREENECC,EHV,,152321,GREEN,NORTH CANTON,OH,-999999,40.939346589000024,-81.46691852699996,76.92307692307692
2156109503,GREENECC,EHV,,152321,GREEN,NORTH CANTON,OH,-999999,40.939346589000024,-81.46691852699996,76.92307692307692
2156111331,PVILLE  69 KV   PLEASANT,GEN,69 KV,121572,PLEASANT VALLEY (VA),HARRISONBURG,VA,-999999,38.40101147200005,-78.89791984199996,73.17073170731707
2156111331,PVILLE  69 KV   PLEASANT,GEN,69 KV,121572,PLEASANT VALLEY (VA),HARRISONBURG,VA,-999999,38.40101147200005,-78.89791984199996,73.17073170731707
2156111331,PVILLE  69 KV   PLEASANT,GEN,69 KV,134701,PLEASANT VALLEY,WOODSTOCK,IL,345,42.256791064000026,-88.43971986099996,72.22222222222221
2156111331,PVILLE  69 KV   PLEASANT,GEN,69 KV,143976,PLEASANT VALLEY,LAMBERTVILLE,NJ,230,40.33724016000008,-74.92957594899997,72.22222222222221
2156111331,PVILLE  69 KV   PLEASANT,GEN,69 KV,134701,PLEASANT VALLEY,WOODSTOCK,IL,345,42.256791064000026,-88.43971986099996,72.22222222222221
2156111331,PVILLE  69 KV   PLEASANT,GEN,69 KV,143976,PLEASANT VALLEY,LAMBERTVILLE,NJ,230,40.33724016000008,-74.92957594899997,72.22222222222221
2156111704,YARDS CREEK 1-3,AGGREGATE,,132606,YARDS CREEK,COLUMBIA,NJ,230,41.000954540000066,-75.03221139599998,84.61538461538461
2156111904,SOUTH,INTERFACE,,144025,SOUTHWARK,PHILADELPHIA,PA,69,39.914075798000056,-75.13658234199994,71.42857142857143
2156111904,SOUTH,INTERFACE,,146333,SOUTHWEST,RICHMOND,VA,230,37.502079655000045,-77.53233239699995,71.42857142857143
2156111904,SOUTH,INTERFACE,,146705,SOUTHBEND,SHELOCTA,PA,500,40.64158330200007,-79.34597924799994,71.42857142857143
2156114247,RIVERSID13 KV   110-5LD,LOAD,13 KV,123198,RIVERSIDE (115KV),DUNDALK,MD,115,39.23922930800006,-76.51257662299997,73.6842105263158
2156114992,TAYLOR2 138 KV  T2,LOAD,138 KV,144510,TAYLOR (138 & 345KV),CHICAGO,IL,-999999,41.87089645400005,-87.63660127599996,70.27027027027026
2156118934,GOLDEN,EHV,,145557,GLADE,PUNXSUTAWNEY,PA,230,41.83457649400003,-79.01664490199994,72.72727272727273
2156118934,GOLDEN,EHV,,148504,GOULD,TOLEDO,OH,-999999,41.601384007000036,-83.61183468699994,72.72727272727273
2156118934,GOLDEN,EHV,,123205,GOLDEN RING,ROSEDALE,MD,115,39.33541446900006,-76.49545792999999,70.58823529411764
2156118938,FINNEYWD,EHV,,113915,FINNEYTOWN,CINCINNATI,OH,-999999,39.234643051000035,-84.51283812399998,77.77777777777779
2156118939,BRUNSCOL,EHV,,143944,BRUNSWICK,NORTH BRUNSWICK,NJ,230,40.446150285000044,-74.46143066599996,70.58823529411764
2156118939,BRUNSCOL,EHV,,148053,BRUNSWICK,BRODNAX,VA,115,36.741400817000056,-77.92115070899996,70.58823529411764
2156118939,BRUNSCOL,EHV,,153971,BRUNSWICK,BRUNSWICK,OH,-999999,41.23722570100006,-81.85993426099998,70.58823529411764
2156119234,SLEIGH  34.5 KV BLUERISP,GEN,34.5 KV,144499,ELECTRIC LIGHT 345 KV,NAPERVILLE,IL,345,41.79788673400003,-88.23349706599998,72.72727272727273
